ID,AA,AC,AD,AE,AF,AG,AH,AI,AK,AL,AM,AN,AP,AQ,AR,AS,AT,AV,AW,AY,CA,CC,CD,CE,CF,CG,CH,CI,CK,CL,CM,CN,CP,CQ,CR,CS,CT,CV,CW,CY,DA,DC,DD,DE,DF,DG,DH,DI,DK,DL,DM,DN,DP,DQ,DR,DS,DT,DV,DW,DY,EA,EC,ED,EE,EF,EG,EH,EI,EK,EL,EM,EN,EP,EQ,ER,ES,ET,EV,EW,EY,FA,FC,FD,FE,FF,FG,FH,FI,FK,FL,FM,FN,FP,FQ,FR,FS,FT,FV,FW,FY,GA,GC,GD,GE,GF,GG,GH,GI,GK,GL,GM,GN,GP,GQ,GR,GS,GT,GV,GW,GY,HA,HC,HD,HE,HF,HG,HH,HI,HK,HL,HM,HN,HP,HQ,HR,HS,HT,HV,HW,HY,IA,IC,ID,IE,IF,IG,IH,II,IK,IL,IM,IN,IP,IQ,IR,IS,IT,IV,IW,IY,KA,KC,KD,KE,KF,KG,KH,KI,KK,KL,KM,KN,KP,KQ,KR,KS,KT,KV,KW,KY,LA,LC,LD,LE,LF,LG,LH,LI,LK,LL,LM,LN,LP,LQ,LR,LS,LT,LV,LW,LY,MA,MC,MD,ME,MF,MG,MH,MI,MK,ML,MM,MN,MP,MQ,MR,MS,MT,MV,MW,MY,NA,NC,ND,NE,NF,NG,NH,NI,NK,NL,NM,NN,NP,NQ,NR,NS,NT,NV,NW,NY,PA,PC,PD,PE,PF,PG,PH,PI,PK,PL,PM,PN,PP,PQ,PR,PS,PT,PV,PW,PY,QA,QC,QD,QE,QF,QG,QH,QI,QK,QL,QM,QN,QP,QQ,QR,QS,QT,QV,QW,QY,RA,RC,RD,RE,RF,RG,RH,RI,RK,RL,RM,RN,RP,RQ,RR,RS,RT,RV,RW,RY,SA,SC,SD,SE,SF,SG,SH,SI,SK,SL,SM,SN,SP,SQ,SR,SS,ST,SV,SW,SY,TA,TC,TD,TE,TF,TG,TH,TI,TK,TL,TM,TN,TP,TQ,TR,TS,TT,TV,TW,TY,VA,VC,VD,VE,VF,VG,VH,VI,VK,VL,VM,VN,VP,VQ,VR,VS,VT,VV,VW,VY,WA,WC,WD,WE,WF,WG,WH,WI,WK,WL,WM,WN,WP,WQ,WR,WS,WT,WV,WW,WY,YA,YC,YD,YE,YF,YG,YH,YI,YK,YL,YM,YN,YP,YQ,YR,YS,YT,YV,YW,YY
Seq_12,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,1.56,0,1.56,0,0,0,1.56,1.56,1.56,0,0,0,1.56,3.12,0,0,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,1.56,0,0,0,0,0,1.56,0,0,0,1.56,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.56,0,0,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,1.56,0,0,1.56,0,0,1.56,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,1.56,1.56,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,1.56,0,0,0,0,0,0,0,0,4.69,0,0,0,0,0,0,0,0,0,0,1.56,1.56,1.56,0,0,0,0,0,0,0,0,1.56,1.56,0,0,0,0,0,0,0,0,1.56,0,0,1.56,3.12,0,0,0,0,0,3.12,0,0,0,0,1.56,0,0,0,0,1.56,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,1.56,0,0,0,0,0,0,1.56,0,0,0,0,0,1.56,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_13,0,0,0,0,0,0,0,0,1.22,0,0,0,0,1.22,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,1.22,0,2.44,0,1.22,0,1.22,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,1.22,0,0,0,0,0,2.44,0,1.22,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,1.22,1.22,0,0,0,0,0,3.66,0,0,0,1.22,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,1.22,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,1.22,1.22,1.22,0,0,0,1.22,1.22,2.44,0,0,0,0,1.22,2.44,0,0,0,0,0,1.22,2.44,0,0,0,0,1.22,0,0,1.22,0,0,0,0,0,0,1.22,1.22,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,1.22,0,1.22,0,0,0,1.22,0,1.22,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,1.22,0,0,1.22,1.22,0,0,0,0,0,0,0,0,0,0,0,2.44,2.44,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,1.22,0,1.22,0,0,0,0,0,1.22,0,0,0,1.22,0,0,1.22,0,0,0,1.22,0,1.22,0,0,0,0,0,0,1.22,0,0,0,1.22,3.66,0,0,0,0,0,0,1.22,1.22,0,0,1.22,2.44,0,0,0,1.22,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0
Seq_14,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,14.29,17.86,0,0,0,0,7.14,0,0,0,0,0,14.29,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_15,0,1.75,0,0,0,3.51,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,3.51,0,0,0,0,0,0,0,1.75,0,0,0,1.75,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.75,1.75,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,1.75,0,0,0,0,1.75,0,0,0,0,0,0,0,0,1.75,0,1.75,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,1.75,1.75,0,1.75,1.75,0,0,0,0,0,0,1.75,1.75,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,1.75,0,0,0,0,1.75,0,0,0,0,0,0,1.75,0,0,0,1.75,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.75,1.75,0,0,0,0,0,0,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,1.75,0,0,0,0,0,0,0,1.75,0,0,0,0,1.75,0,0,1.75,0,0,0,1.75,1.75,1.75,0,0,0,0,0,0,0,1.75,0,0,0,0,0,1.75,0,0,0,1.75,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,2.13,2.13,0,0,0,0,0,2.13,2.13,2.13,2.13,0,0,2.13,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,2.13,0,0,0,0,0,0,0,0,2.13,0,2.13,0,0,0,0,0,2.13,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,2.13,2.13,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,2.13,0,2.13,0,2.13,0,0,2.13,0,2.13,2.13,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,2.13,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0
Seq_17,3.28,1.64,0,0,0,8.2,0,0,1.64,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,1.64,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,1.64,0,0,0,1.64,1.64,0,3.28,1.64,4.92,0,0,0,0,1.64,0,0,0,0,1.64,0,1.64,3.28,1.64,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,1.64,0,1.64,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.64,0,0,0,0,0,1.64,1.64,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,1.64,0,1.64,0,0,0,1.64,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,1.64,0,0,0,0,1.64,0,0,0,0,0,1.64,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0
Seq_18,0,2.04,0,0,0,0,0,0,2.04,0,0,0,0,0,0,2.04,0,0,0,0,0,0,2.04,2.04,2.04,2.04,2.04,0,0,0,0,0,0,0,2.04,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,2.04,0,0,4.08,0,0,0,0,0,0,0,0,0,2.04,0,0,0,2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,0,0,0,0,4.08,0,0,0,0,0,0,0,2.04,0,2.04,0,2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,2.04,0,0,0,2.04,0,0,0,2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,2.04,0,0,0,0,0,0,0,0,0,2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,2.04,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_19,4.17,0,0,1.04,1.04,0,0,1.04,1.04,3.12,0,1.04,0,0,2.08,1.04,0,1.04,0,1.04,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,1.04,0,0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,1.04,1.04,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,1.04,0,1.04,1.04,0,0,1.04,0,2.08,0,0,1.04,0,0,0,0,0,0,0,0,3.12,1.04,0,0,0,0,0,1.04,2.08,1.04,0,1.04,0,0,1.04,3.12,2.08,1.04,0,0,1.04,0,1.04,0,0,0,0,0,1.04,0,1.04,0,1.04,2.08,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,1.04,1.04,0,0,1.04,1.04,0,1.04,0,1.04,0,0,0,1.04,0,0,1.04,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,1.04,1.04,2.08,0,1.04,0,0,0,0,0,0,0,0,3.12,0,1.04,0,0,0,0,0,1.04,0,1.04,0,0,0,0,0,0,1.04,0,1.04,0,0,0,0,1.04,0,0,1.04,0,1.04,0,0,0,0,0,1.04,0,0,0,0,0,0,0,1.04,0,0,0,1.04,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0
Seq_20,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,1.79,0,0,0,1.79,0,0,3.57,1.79,0,0,0,0,0,0,1.79,0,0,0,0,0,1.79,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,3.57,0,0,0,0,1.79,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,1.79,0,0,0,1.79,0,0,0,1.79,0,0,1.79,0,0,0,0,0,0,0,0,1.79,0,0,0,3.57,0,0,1.79,1.79,0,0,0,1.79,0,1.79,0,0,0,0,0,1.79,1.79,1.79,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,1.79,0,0,0,0,0,0,0,1.79,1.79,0,1.79,0,1.79,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,1.79,0,1.79,0,0,1.79,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,1.79,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0
Seq_21,3.33,0,0,0,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,3.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,3.33,0,0,3.33,0,3.33,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,3.33,0,0,0,6.67,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_22,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_23,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,2.41,0,1.2,0,0,0,1.2,0,0,0,0,0,0,1.2,0,0,0,2.41,1.2,3.61,3.61,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,2.41,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,1.2,1.2,0,0,1.2,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,1.2,0,0,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,1.2,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,1.2,0,4.82,1.2,0,1.2,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,1.2,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2.41,2.41,0,0,0,1.2,0,2.41,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,2.41,0,0,0,0
Seq_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,2.7,2.7,0,0,0,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,0,2.7,0,0,0,0,0,0,0,0,0,0,2.7,0,2.7,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,2.7,2.7,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,5.41,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,2.7,0,0,0,0,0,0,0,0,0,2.7,2.7,0,0,0,2.7,0,2.7,2.7,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seq_25,4.6,0,0,0,0,0,0,1.15,1.15,2.3,0,1.15,0,2.3,2.3,2.3,2.3,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,1.15,0,0,1.15,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,3.45,0,0,0,0,1.15,0,1.15,1.15,0,0,0,0,0,0,1.15,0,2.3,0,0,2.3,0,0,0,0,0,0,0,1.15,0,1.15,0,0,0,0,1.15,0,0,0,0,1.15,0,0,0,0,0,1.15,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,2.3,0,0,0,1.15,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,1.15,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,1.15,3.45,1.15,0,0,1.15,0,2.3,3.45,0,1.15,0,0,3.45,0,0,0,1.15,1.15,0,0,0,1.15,0,1.15,0,0,3.45,0,0,0,0,0,1.15,0,0,0,0,0,0,0,1.15,0,0,0,0,0,1.15,1.15,1.15,0,0,0,0,0,0,1.15,0,0,0,0,1.15,0,1.15,1.15,0,0,1.15,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
